Circuit breaker Open/Close Status, Disconnector Open/Close Status, Earth switch Open/Close Status, Protection system healthy (Trip circuit healthy), Control level - Local or remote, Protection tripped, Circuit breaker mechanical failure, Auxiliary power failure, Intertrip command send, Intertrip command receive, Current Line 'L1', Current Line 'L2', Current Line 'L3', Voltage Phase 'L1-N', Voltage Phase 'L2-N', Voltage Phase 'L3-N', Active Power, Reactive power, Frequency, Power Factor
1,1,0,1,False,False,1,False,False,False,499,247,246,6351,6358,6355,3999584,2450202,50.02,0.87
1,1,0,1,False,False,1,False,False,False,500,246,244,6351,6358,6355,3999551,2449737,50.04,0.85
1,1,0,1,False,False,1,False,False,False,501,244,246,6351,6358,6355,4000000,2450000,50.04,0.85
1,1,0,1,False,False,1,False,False,False,502,246,245,6351,6358,6355,4000000,2450000,50.04,0.84
1,1,0,1,False,False,1,False,False,False,503,246,246,6351,6358,6355,4000000,2450257,50.0,0.83
1,1,0,1,False,False,1,False,False,False,504,247,241,6351,6358,6355,3999669,2449990,49.98,0.83
1,1,0,1,False,False,1,False,False,False,505,246,246,6351,6358,6355,4000000,2450202,49.96,0.83
1,1,0,1,False,False,1,False,False,False,506,246,244,6351,6358,6355,3999800,2450000,50.03,0.85
1,1,0,1,False,False,1,False,False,False,507,246,246,6351,6358,6355,3999557,2450000,50.0,0.86
1,1,0,1,False,False,1,False,False,False,508,246,246,6351,6358,6355,4000000,2449918,50.0,0.83
1,1,0,1,False,False,1,False,False,False,509,246,244,6351,6358,6355,4000000,2450000,50.0,0.86
1,1,0,1,False,False,1,False,False,False,510,249,248,6351,6358,6355,4000000,2450000,50.0,0.85
1,1,0,1,False,False,1,False,False,False,511,249,248,6351,6358,6355,4000239,2449511,50.0,0.85
1,1,0,1,False,False,1,False,False,False,512,246,246,6351,6358,6355,3999689,2449887,50.0,0.85
1,1,0,1,False,False,1,False,False,False,513,243,242,6351,6358,6355,4000377,2450000,50.0,0.83
1,1,0,1,False,False,1,False,False,False,514,246,242,6351,6358,6355,4000036,2450000,50.0,0.84
1,1,0,1,False,False,1,False,False,False,515,246,246,6351,6358,6355,4000000,2450230,50.01,0.86
1,1,0,1,False,False,1,False,False,False,516,245,246,6351,6358,6355,4000070,2450000,50.03,0.85
1,1,0,1,False,False,1,False,False,False,517,242,246,6351,6358,6355,3999673,2449955,49.99,0.85
1,1,0,1,False,False,1,False,False,False,518,243,242,6351,6358,6355,4000001,2450201,50.0,0.83
1,1,0,1,False,False,1,False,False,False,519,246,246,6351,6358,6355,4000000,2449873,50.0,0.85
1,1,0,1,False,False,1,False,False,False,520,248,246,6351,6358,6355,4000120,2450322,50.0,0.85
1,1,0,1,False,False,1,False,False,False,521,246,250,6351,6358,6355,4000363,2450185,50.0,0.85
1,1,0,1,False,False,1,False,False,False,522,249,246,6351,6358,6355,4000448,2450088,50.0,0.84
1,1,0,1,False,False,1,False,False,False,523,244,246,6351,6358,6355,3999835,2449575,50.0,0.84
1,1,0,1,False,False,1,False,False,False,524,245,245,6351,6358,6355,4000000,2450000,49.97,0.86
1,1,0,1,False,False,1,False,False,False,525,244,246,6351,6358,6355,3999730,2450376,50.0,0.85
1,1,0,1,False,False,1,False,False,False,526,246,244,6351,6358,6355,4000000,2450129,50.05,0.85
1,1,0,1,False,False,1,False,False,False,527,246,246,6351,6358,6355,4000000,2449822,50.0,0.85
1,1,0,1,False,False,1,False,False,False,528,247,247,6351,6358,6355,3999621,2450000,49.98,0.85
1,1,0,1,False,False,1,False,False,False,529,246,246,6351,6358,6355,4000036,2449705,50.0,0.85
1,1,0,1,False,False,1,False,False,False,530,246,244,6351,6358,6355,4000000,2450024,49.96,0.86
1,1,0,1,False,False,1,False,False,False,531,243,245,6351,6358,6355,4000000,2449980,49.96,0.86
1,1,0,1,False,False,1,False,False,False,532,244,246,6351,6358,6355,4000000,2449550,50.02,0.85
1,1,0,1,False,False,1,False,False,False,533,249,243,6351,6358,6355,3999705,2450000,49.95,0.86
1,1,0,1,False,False,1,False,False,False,534,244,243,6351,6358,6355,3999884,2450417,49.97,0.85
1,1,0,1,False,False,1,False,False,False,535,250,246,6351,6358,6355,3999747,2450000,50.0,0.85
1,1,0,1,False,False,1,False,False,False,536,246,246,6351,6358,6355,4000066,2450174,49.97,0.85
1,1,0,1,False,False,1,False,False,False,537,246,249,6351,6358,6355,4000000,2450427,50.0,0.86
1,1,0,1,False,False,1,False,False,False,538,246,247,6351,6358,6355,4000061,2450163,50.0,0.85
1,1,0,1,False,False,1,False,False,False,539,242,241,6351,6358,6355,4000271,2450407,50.04,0.86
1,1,0,1,False,False,1,False,False,False,540,247,244,6351,6358,6355,4000316,2450113,50.0,0.86
1,1,0,1,False,False,1,False,False,False,541,247,251,6351,6358,6355,4000000,2450000,50.0,0.85
1,1,0,1,False,False,1,False,False,False,542,242,246,6351,6358,6355,3999681,2450000,49.97,0.84
1,1,0,1,False,False,1,False,False,False,543,248,242,6351,6358,6355,4000423,2449747,50.0,0.85
1,1,0,1,False,False,1,False,False,False,544,246,246,6351,6358,6355,4000397,2450127,49.97,0.85
1,1,0,1,False,False,1,False,False,False,545,246,245,6351,6358,6355,4000344,2450000,50.0,0.85
1,1,0,1,False,False,1,False,False,False,546,246,246,6351,6358,6355,4000000,2450007,50.04,0.85
1,1,0,1,False,False,1,False,False,False,547,246,246,6351,6358,6355,4000000,2450060,50.04,0.85
1,1,0,1,False,False,1,False,False,False,548,243,243,6351,6358,6355,3999602,2449872,50.0,0.86
1,1,0,1,False,False,1,False,False,False,549,246,246,6351,6358,6355,4000000,2449519,50.0,0.85
1,1,0,1,False,False,1,False,False,False,550,246,246,6351,6358,6355,3999940,2450080,49.95,0.84
1,1,0,1,False,False,1,False,False,False,551,250,242,6351,6358,6355,4000000,2450085,50.0,0.87
1,1,0,1,False,False,1,False,False,False,552,245,246,6351,6358,6355,4000206,2450470,50.0,0.85
1,1,0,1,False,False,1,False,False,False,553,242,249,6351,6358,6355,4000266,2449717,50.0,0.84
1,1,0,1,False,False,1,False,False,False,554,248,246,6351,6358,6355,3999693,2450000,50.04,0.85
1,1,0,1,False,False,1,False,False,False,555,245,246,6351,6358,6355,4000303,2449671,49.97,0.85
1,1,0,1,False,False,1,False,False,False,556,244,250,6351,6358,6355,4000000,2449639,49.96,0.87
1,1,0,1,False,False,1,False,False,False,557,246,248,6351,6358,6355,4000000,2450099,50.0,0.85
1,1,0,1,False,False,1,False,False,False,558,246,246,6351,6358,6355,4000005,2450000,50.0,0.85
1,1,0,1,False,False,1,False,False,False,559,246,250,6351,6358,6355,4000000,2450000,50.0,0.83
1,1,0,1,False,False,1,False,False,False,560,246,244,6351,6358,6355,4000288,2450000,49.96,0.85
1,1,0,1,False,False,1,False,False,False,561,249,249,6351,6358,6355,4000118,2450000,50.01,0.87
1,1,0,1,False,False,1,False,False,False,562,248,246,6351,6358,6355,4000200,2450000,50.0,0.83
1,1,0,1,False,False,1,False,False,False,563,242,246,6351,6358,6355,3999938,2449964,50.0,0.83
1,1,0,1,False,False,1,False,False,False,564,244,249,6351,6358,6355,4000344,2450259,50.0,0.85
1,1,0,1,False,False,1,False,False,False,565,246,251,6351,6358,6355,4000210,2450462,50.0,0.84
1,1,0,1,False,False,1,False,False,False,566,246,246,6351,6358,6355,4000000,2450200,50.04,0.85
1,1,0,1,False,False,1,False,False,False,567,242,249,6351,6358,6355,3999753,2450400,50.0,0.86
1,1,0,1,False,False,1,False,False,False,568,250,246,6351,6358,6355,4000360,2450153,50.0,0.84
1,1,0,1,False,False,1,False,False,False,569,244,246,6351,6358,6355,3999794,2450000,49.96,0.83
1,1,0,1,False,False,1,False,False,False,570,241,245,6351,6358,6355,3999906,2449970,50.0,0.86
1,1,0,1,False,False,1,False,False,False,571,249,244,6351,6358,6355,4000171,2449508,50.02,0.85
1,1,0,1,False,False,1,False,False,False,572,241,245,6351,6358,6355,4000412,2449966,49.98,0.84
1,1,0,1,False,False,1,False,False,False,573,248,247,6351,6358,6355,4000000,2450018,49.97,0.85
1,1,0,1,False,False,1,False,False,False,574,245,242,6351,6358,6355,3999840,2450000,50.03,0.85
1,1,0,1,False,False,1,False,False,False,575,246,249,6351,6358,6355,3999659,2450208,49.98,0.85
1,1,0,1,False,False,1,False,False,False,576,245,246,6351,6358,6355,3999618,2450170,49.95,0.85
1,1,0,1,False,False,1,False,False,False,577,246,246,6351,6358,6355,4000256,2450000,49.97,0.86
1,1,0,1,False,False,1,False,False,False,578,249,242,6351,6358,6355,3999943,2449742,49.99,0.85
1,1,0,1,False,False,1,False,False,False,579,244,242,6351,6358,6355,3999775,2449805,50.0,0.84
1,1,0,1,False,False,1,False,False,False,580,244,246,6351,6358,6355,4000023,2450261,50.0,0.85
1,1,0,1,False,False,1,False,False,False,581,246,243,6351,6358,6355,4000368,2449719,50.0,0.84
1,1,0,1,False,False,1,False,False,False,582,246,250,6351,6358,6355,4000118,2450000,50.03,0.87
1,1,0,1,False,False,1,False,False,False,583,251,248,6351,6358,6355,4000207,2450000,50.0,0.86
1,1,0,1,False,False,1,False,False,False,584,250,242,6351,6358,6355,4000416,2449559,49.98,0.83
1,1,0,1,False,False,1,False,False,False,585,246,246,6351,6358,6355,3999790,2450373,50.0,0.85
1,1,0,1,False,False,1,False,False,False,586,246,251,6351,6358,6355,4000279,2450355,50.0,0.86
1,1,0,1,False,False,1,False,False,False,587,251,246,6351,6358,6355,4000494,2449912,50.0,0.87
1,1,0,1,False,False,1,False,False,False,588,246,246,6351,6358,6355,3999697,2450000,49.95,0.85
1,1,0,1,False,False,1,False,False,False,589,247,246,6351,6358,6355,4000464,2450042,50.0,0.85
1,1,0,1,False,False,1,False,False,False,590,246,247,6351,6358,6355,4000000,2449569,49.95,0.86
1,1,0,1,False,False,1,False,False,False,591,248,244,6351,6358,6355,4000000,2449842,50.03,0.85
1,1,0,1,False,False,1,False,False,False,592,244,251,6351,6358,6355,4000449,2450000,49.96,0.86
1,1,0,1,False,False,1,False,False,False,593,246,246,6351,6358,6355,4000307,2450069,49.98,0.83
1,1,0,1,False,False,1,False,False,False,594,246,248,6351,6358,6355,4000453,2450414,50.01,0.85
1,1,0,1,False,False,1,False,False,False,595,246,250,6351,6358,6355,4000304,2450000,50.0,0.85
1,1,0,1,False,False,1,False,False,False,596,243,246,6351,6358,6355,3999785,2450000,49.98,0.83
1,1,0,1,False,False,1,False,False,False,597,249,246,6351,6358,6355,4000000,2450286,50.0,0.85
1,1,0,1,False,False,1,False,False,False,598,248,246,6351,6358,6355,4000391,2449527,50.0,0.86
1,1,0,1,False,False,1,False,False,False,599,246,246,6351,6358,6355,3999616,2450000,50.02,0.84
1,1,0,1,False,False,1,False,False,False,600,246,241,6351,6358,6355,4000000,2449708,49.98,0.86
1,1,0,1,False,False,1,False,False,False,601,247,247,6351,6358,6355,4000000,2450000,49.98,0.85
1,1,0,1,False,False,1,False,False,False,602,246,246,6351,6358,6355,4000000,2449557,50.0,0.85
1,1,0,1,False,False,1,False,False,False,603,242,242,6351,6358,6355,4000000,2450337,50.04,0.85
1,1,0,1,False,False,1,False,False,False,604,246,246,6351,6358,6355,3999791,2450158,50.0,0.86
1,1,0,1,False,False,1,False,False,False,605,244,246,6351,6358,6355,4000000,2450000,49.99,0.85
1,1,0,1,False,False,1,False,False,False,606,248,247,6351,6358,6355,4000000,2450000,50.0,0.87
1,1,0,1,False,False,1,False,False,False,607,244,243,6351,6358,6355,3999526,2450000,49.95,0.85
1,1,0,1,False,False,1,False,False,False,608,247,243,6351,6358,6355,4000000,2450099,50.03,0.85
1,1,0,1,False,False,1,False,False,False,609,243,246,6351,6358,6355,3999507,2450481,49.96,0.86
1,1,0,1,False,False,1,False,False,False,610,247,246,6351,6358,6355,3999955,2449592,49.99,0.85
1,1,0,1,False,False,1,False,False,False,611,247,246,6351,6358,6355,4000000,2450112,50.0,0.85
1,1,0,1,False,False,1,False,False,False,612,251,241,6351,6358,6355,4000003,2450000,49.98,0.85
1,1,0,1,False,False,1,False,False,False,613,246,251,6351,6358,6355,4000000,2450000,50.0,0.85
1,1,0,1,False,False,1,False,False,False,614,250,246,6351,6358,6355,4000199,2450323,50.02,0.84
1,1,0,1,False,False,1,False,False,False,615,249,247,6351,6358,6355,4000000,2450000,49.97,0.85
1,1,0,1,False,False,1,False,False,False,616,249,251,6351,6358,6355,4000000,2449777,49.97,0.85
1,1,0,1,False,False,1,False,False,False,617,249,248,6351,6358,6355,4000000,2450286,49.97,0.86
1,1,0,1,False,False,1,False,False,False,618,244,246,6351,6358,6355,3999684,2450000,50.0,0.85
1,1,0,1,False,False,1,False,False,False,619,244,245,6351,6358,6355,4000000,2450471,50.0,0.84
1,1,0,1,False,False,1,False,False,False,620,246,247,6351,6358,6355,4000000,2450112,49.97,0.86
1,1,0,1,False,False,1,False,False,False,621,246,248,6351,6358,6355,4000170,2450111,50.0,0.85
1,1,0,1,False,False,1,False,False,False,622,246,250,6351,6358,6355,3999526,2450203,50.0,0.85
1,1,0,1,False,False,1,False,False,False,623,244,246,6351,6358,6355,4000000,2449940,49.98,0.84
1,1,0,1,False,False,1,False,False,False,624,244,246,6351,6358,6355,4000000,2449706,50.0,0.85
1,1,0,1,False,False,1,False,False,False,625,246,250,6351,6358,6355,4000000,2450000,50.0,0.86
1,1,0,1,False,False,1,False,False,False,626,246,243,6351,6358,6355,4000165,2449890,50.0,0.85
1,1,0,1,False,False,1,False,False,False,627,246,244,6351,6358,6355,4000368,2449598,49.98,0.85
1,1,0,1,False,False,1,False,False,False,628,250,246,6351,6358,6355,3999600,2450000,50.0,0.85
1,1,0,1,False,False,1,False,False,False,629,248,245,6351,6358,6355,3999557,2450000,50.0,0.84
1,1,0,1,False,False,1,False,False,False,630,246,251,6351,6358,6355,4000000,2450385,50.0,0.85
1,1,0,1,False,False,1,False,False,False,631,246,249,6351,6358,6355,4000483,2450000,50.0,0.85
1,1,0,1,False,False,1,False,False,False,632,246,246,6351,6358,6355,4000256,2449590,50.0,0.86
1,1,0,1,False,False,1,False,False,False,633,242,246,6351,6358,6355,3999629,2450000,50.0,0.84
1,1,0,1,False,False,1,False,False,False,634,246,243,6351,6358,6355,4000000,2450216,50.0,0.83
1,1,0,1,False,False,1,False,False,False,635,247,246,6351,6358,6355,4000124,2450381,50.0,0.86
1,1,0,1,False,False,1,False,False,False,636,245,247,6351,6358,6355,4000035,2450000,50.0,0.86
1,1,0,1,False,False,1,False,False,False,637,245,242,6351,6358,6355,4000432,2450145,50.0,0.84
1,1,0,1,False,False,1,False,False,False,638,247,246,6351,6358,6355,4000417,2449734,50.0,0.85
1,1,0,1,False,False,1,False,False,False,639,249,245,6351,6358,6355,4000450,2449700,50.0,0.85
1,1,0,1,False,False,1,False,False,False,640,246,242,6351,6358,6355,4000150,2449913,50.0,0.83
1,1,0,1,False,False,1,False,False,False,641,245,245,6351,6358,6355,4000154,2449859,49.97,0.84
1,1,0,1,False,False,1,False,False,False,642,246,249,6351,6358,6355,4000072,2450000,50.03,0.83
1,1,0,1,False,False,1,False,False,False,643,246,251,6351,6358,6355,4000293,2450330,50.02,0.83
1,1,0,1,False,False,1,False,False,False,644,249,241,6351,6358,6355,4000064,2449822,50.02,0.86
1,1,0,1,False,False,1,False,False,False,645,242,249,6351,6358,6355,3999752,2449757,50.0,0.86
1,1,0,1,False,False,1,False,False,False,646,246,251,6351,6358,6355,3999874,2449577,50.0,0.85
1,1,0,1,False,False,1,False,False,False,647,242,251,6351,6358,6355,3999834,2450000,50.0,0.84
1,1,0,1,False,False,1,False,False,False,648,244,246,6351,6358,6355,3999744,2450000,50.04,0.85
1,1,0,1,False,False,1,False,False,False,649,243,247,6351,6358,6355,4000336,2450234,50.0,0.85
1,1,0,1,False,False,1,False,False,False,650,248,246,6351,6358,6355,3999560,2450054,50.05,0.85
1,1,0,1,False,False,1,False,False,False,651,250,246,6351,6358,6355,3999641,2449880,50.0,0.85
1,1,0,1,False,False,1,False,False,False,652,246,246,6351,6358,6355,4000000,2449698,50.0,0.85
1,1,0,1,False,False,1,False,False,False,653,246,248,6351,6358,6355,4000039,2450171,50.05,0.84
1,1,0,1,False,False,1,False,False,False,654,246,246,6351,6358,6355,4000282,2450151,50.01,0.84
1,1,0,1,False,False,1,False,False,False,655,246,246,6351,6358,6355,4000396,2450000,50.0,0.85
1,1,0,1,False,False,1,False,False,False,656,246,248,6351,6358,6355,3999757,2450000,50.0,0.84
1,1,0,1,False,False,1,False,False,False,657,251,244,6351,6358,6355,4000239,2449607,50.05,0.83
1,1,0,1,False,False,1,False,False,False,658,245,241,6351,6358,6355,4000000,2450022,50.0,0.84
1,1,0,1,False,False,1,False,False,False,659,242,243,6351,6358,6355,3999811,2450000,50.0,0.86
1,1,0,1,False,False,1,False,False,False,660,246,251,6351,6358,6355,4000000,2450000,50.0,0.86
1,1,0,1,False,False,1,False,False,False,661,242,250,6351,6358,6355,4000316,2450434,49.98,0.85
1,1,0,1,False,False,1,False,False,False,662,249,246,6351,6358,6355,4000221,2450460,49.99,0.85
1,1,0,1,False,False,1,False,False,False,663,246,246,6351,6358,6355,3999697,2450101,50.0,0.83
1,1,0,1,False,False,1,False,False,False,664,246,246,6351,6358,6355,4000292,2450403,50.0,0.83
1,1,0,1,False,False,1,False,False,False,665,246,251,6351,6358,6355,3999664,2449830,50.02,0.85
1,1,0,1,False,False,1,False,False,False,666,242,246,6351,6358,6355,3999971,2449770,50.05,0.85
1,1,0,1,False,False,1,False,False,False,667,242,244,6351,6358,6355,4000448,2450000,50.01,0.85
1,1,0,1,False,False,1,False,False,False,668,246,249,6351,6358,6355,4000000,2450000,50.02,0.85
1,1,0,1,False,False,1,False,False,False,669,247,247,6351,6358,6355,4000000,2450115,50.0,0.85
1,1,0,1,False,False,1,False,False,False,670,249,246,6351,6358,6355,4000000,2450368,50.04,0.84
1,1,0,1,False,False,1,False,False,False,671,250,246,6351,6358,6355,4000000,2450233,49.97,0.85
1,1,0,1,False,False,1,False,False,False,672,251,246,6351,6358,6355,4000000,2450426,49.99,0.84
1,1,0,1,False,False,1,False,False,False,673,242,241,6351,6358,6355,4000249,2450469,49.98,0.84
1,1,0,1,False,False,1,False,False,False,674,251,246,6351,6358,6355,4000000,2450194,50.02,0.85
1,1,0,1,False,False,1,False,False,False,675,246,243,6351,6358,6355,3999946,2450181,50.04,0.85
1,1,0,1,False,False,1,False,False,False,676,243,246,6351,6358,6355,3999926,2450401,50.04,0.85
1,1,0,1,False,False,1,False,False,False,677,251,249,6351,6358,6355,4000225,2450000,50.0,0.84
1,1,0,1,False,False,1,False,False,False,678,250,241,6351,6358,6355,4000398,2449832,50.03,0.85
1,1,0,1,False,False,1,False,False,False,679,244,246,6351,6358,6355,3999700,2450000,50.0,0.87
1,1,0,1,False,False,1,False,False,False,680,246,243,6351,6358,6355,4000315,2450000,49.99,0.86
1,1,0,1,False,False,1,False,False,False,681,244,243,6351,6358,6355,4000000,2450000,50.0,0.85
1,1,0,1,False,False,1,False,False,False,682,244,246,6351,6358,6355,4000000,2449752,49.95,0.85
1,1,0,1,False,False,1,False,False,False,683,243,244,6351,6358,6355,4000000,2450377,50.0,0.84
1,1,0,1,False,False,1,False,False,False,684,243,242,6351,6358,6355,3999979,2450000,50.0,0.86
1,1,0,1,False,False,1,False,False,False,685,246,241,6351,6358,6355,3999812,2449968,50.01,0.85
1,1,0,1,False,False,1,False,False,False,686,241,245,6351,6358,6355,4000219,2450243,50.0,0.84
1,1,0,1,False,False,1,False,False,False,687,246,246,6351,6358,6355,4000000,2450058,49.97,0.85
1,1,0,1,False,False,1,False,False,False,688,241,246,6351,6358,6355,4000000,2450000,50.03,0.86
1,1,0,1,False,False,1,False,False,False,689,246,244,6351,6358,6355,4000000,2450000,50.0,0.85
1,1,0,1,False,False,1,False,False,False,690,243,243,6351,6358,6355,4000000,2449529,50.0,0.84
1,1,0,1,False,False,1,False,False,False,691,246,246,6351,6358,6355,3999737,2450162,50.01,0.86
1,1,0,1,False,False,1,False,False,False,692,247,250,6351,6358,6355,4000000,2450000,50.0,0.86
1,1,0,1,False,False,1,False,False,False,693,246,246,6351,6358,6355,4000448,2450000,50.0,0.85
1,1,0,1,False,False,1,False,False,False,694,249,250,6351,6358,6355,3999847,2449923,49.96,0.83
1,1,0,1,False,False,1,False,False,False,695,246,246,6351,6358,6355,4000229,2450195,50.04,0.85
1,1,0,1,False,False,1,False,False,False,696,249,246,6351,6358,6355,3999504,2450000,50.01,0.83
1,1,0,1,False,False,1,False,False,False,697,246,243,6351,6358,6355,3999698,2449711,50.03,0.87
1,1,0,1,False,False,1,False,False,False,698,247,246,6351,6358,6355,4000298,2450000,50.0,0.85
1,1,0,1,False,False,1,False,False,False,699,244,247,6351,6358,6355,4000491,2450000,50.0,0.84
1,1,0,1,False,False,1,False,False,False,700,246,248,6351,6358,6355,3999689,2450000,50.0,0.85
1,1,0,1,False,False,1,False,False,False,701,243,245,6351,6358,6355,4000000,2450190,50.0,0.85
1,1,0,1,False,False,1,False,False,False,702,251,243,6351,6358,6355,4000000,2450000,50.03,0.84
1,1,0,1,False,False,1,False,False,False,703,244,246,6351,6358,6355,4000000,2449984,50.01,0.85
1,1,0,1,False,False,1,False,False,False,704,249,246,6351,6358,6355,4000000,2449728,49.96,0.84
1,1,0,1,False,False,1,False,False,False,705,246,246,6351,6358,6355,4000157,2449834,50.04,0.85
1,1,0,1,False,False,1,False,False,False,706,246,250,6351,6358,6355,3999521,2449627,50.0,0.85
1,1,0,1,False,False,1,False,False,False,707,244,248,6351,6358,6355,4000000,2450000,50.02,0.85
1,1,0,1,False,False,1,False,False,False,708,246,246,6351,6358,6355,4000000,2449852,50.0,0.84
1,1,0,1,False,False,1,False,False,False,709,250,246,6351,6358,6355,4000000,2450298,50.04,0.86
1,1,0,1,False,False,1,False,False,False,710,243,245,6351,6358,6355,4000028,2449706,50.0,0.84
1,1,0,1,False,False,1,False,False,False,711,250,249,6351,6358,6355,4000032,2449837,49.98,0.85
1,1,0,1,False,False,1,False,False,False,712,245,242,6351,6358,6355,4000000,2449736,50.0,0.85
1,1,0,1,False,False,1,False,False,False,713,248,243,6351,6358,6355,4000000,2450463,50.01,0.85
1,1,0,1,False,False,1,False,False,False,714,246,248,6351,6358,6355,4000259,2449978,49.98,0.85
1,1,0,1,False,False,1,False,False,False,715,247,250,6351,6358,6355,4000400,2450000,50.01,0.84
1,1,0,1,False,False,1,False,False,False,716,243,246,6351,6358,6355,4000000,2450322,50.0,0.85
1,1,0,1,False,False,1,False,False,False,717,242,246,6351,6358,6355,3999991,2449570,50.0,0.84
1,1,0,1,False,False,1,False,False,False,718,248,245,6351,6358,6355,4000091,2449974,50.03,0.83
1,1,0,1,False,False,1,False,False,False,719,248,248,6351,6358,6355,3999563,2449801,50.0,0.85
1,1,0,1,False,False,1,False,False,False,720,241,250,6351,6358,6355,3999666,2449532,50.0,0.84
1,1,0,1,False,False,1,False,False,False,721,246,242,6351,6358,6355,3999926,2449729,49.97,0.87
1,1,0,1,False,False,1,False,False,False,722,249,243,6351,6358,6355,3999864,2450343,49.97,0.86
1,1,0,1,False,False,1,False,False,False,723,243,245,6351,6358,6355,3999513,2450000,50.0,0.83
1,1,0,1,False,False,1,False,False,False,724,246,247,6351,6358,6355,4000426,2449739,50.04,0.85
1,1,0,1,False,False,1,False,False,False,725,246,244,6351,6358,6355,3999508,2449548,50.01,0.86
1,1,0,1,False,False,1,False,False,False,726,246,241,6351,6358,6355,4000000,2450000,50.04,0.86
1,1,0,1,False,False,1,False,False,False,727,246,244,6351,6358,6355,3999527,2450000,49.97,0.85
1,1,0,1,False,False,1,False,False,False,728,244,246,6351,6358,6355,3999523,2450236,49.98,0.85
1,1,0,1,False,False,1,False,False,False,729,243,246,6351,6358,6355,4000000,2450000,50.01,0.85
1,1,0,1,False,False,1,False,False,False,730,249,246,6351,6358,6355,4000000,2450245,50.04,0.85
1,1,0,1,False,False,1,False,False,False,731,246,246,6351,6358,6355,4000000,2449657,49.98,0.84
1,1,0,1,False,False,1,False,False,False,732,246,246,6351,6358,6355,4000381,2450000,50.03,0.85
1,1,0,1,False,False,1,False,False,False,733,243,249,6351,6358,6355,4000307,2450070,50.0,0.85
1,1,0,1,False,False,1,False,False,False,734,244,246,6351,6358,6355,4000000,2450000,50.0,0.86
1,1,0,1,False,False,1,False,False,False,735,244,246,6351,6358,6355,4000024,2449921,49.96,0.85
1,1,0,1,False,False,1,False,False,False,736,250,244,6351,6358,6355,4000000,2450000,49.97,0.87
1,1,0,1,False,False,1,False,False,False,737,244,246,6351,6358,6355,3999606,2450345,50.01,0.85
1,1,0,1,False,False,1,False,False,False,738,246,244,6351,6358,6355,4000277,2450022,49.96,0.84
1,1,0,1,False,False,1,False,False,False,739,248,245,6351,6358,6355,3999543,2449683,50.01,0.85
1,1,0,1,False,False,1,False,False,False,740,242,247,6351,6358,6355,4000000,2450362,50.0,0.85
1,1,0,1,False,False,1,False,False,False,741,247,251,6351,6358,6355,4000279,2450413,49.99,0.85
1,1,0,1,False,False,1,False,False,False,742,251,246,6351,6358,6355,4000000,2450000,49.99,0.83
1,1,0,1,False,False,1,False,False,False,743,246,248,6351,6358,6355,3999801,2450152,50.0,0.85
1,1,0,1,False,False,1,False,False,False,744,246,245,6351,6358,6355,4000000,2450132,50.0,0.84
1,1,0,1,False,False,1,False,False,False,745,243,249,6351,6358,6355,4000000,2450421,50.0,0.83
1,1,0,1,False,False,1,False,False,False,746,246,242,6351,6358,6355,4000000,2449728,50.01,0.85
1,1,0,1,False,False,1,False,False,False,747,247,247,6351,6358,6355,3999526,2449831,50.0,0.86
1,1,0,1,False,False,1,False,False,False,748,249,241,6351,6358,6355,4000492,2450121,49.97,0.85
1,1,0,1,False,False,1,False,False,False,749,249,247,6351,6358,6355,3999577,2449738,50.0,0.84
1,1,0,1,False,False,1,False,False,False,750,246,246,6351,6358,6355,4000000,2450000,50.04,0.85
1,1,0,1,False,False,1,False,False,False,751,245,243,6351,6358,6355,4000000,2449636,49.99,0.86
1,1,0,1,False,False,1,False,False,False,752,241,249,6351,6358,6355,4000149,2450000,50.0,0.85
1,1,0,1,False,False,1,False,False,False,753,244,243,6351,6358,6355,4000444,2449636,50.01,0.85
1,1,0,1,False,False,1,False,False,False,754,246,247,6351,6358,6355,4000000,2450219,50.05,0.84
1,1,0,1,False,False,1,False,False,False,755,246,249,6351,6358,6355,3999680,2449975,50.05,0.86
1,1,0,1,False,False,1,False,False,False,756,242,247,6351,6358,6355,4000196,2450000,50.0,0.86
1,1,0,1,False,False,1,False,False,False,757,250,242,6351,6358,6355,3999614,2450000,50.03,0.84
1,1,0,1,False,False,1,False,False,False,758,251,249,6351,6358,6355,4000000,2450084,50.0,0.87
1,1,0,1,False,False,1,False,False,False,759,246,243,6351,6358,6355,3999860,2450000,50.02,0.85
1,1,0,1,False,False,1,False,False,False,760,246,246,6351,6358,6355,4000000,2450475,50.02,0.84
1,1,0,1,False,False,1,False,False,False,761,244,246,6351,6358,6355,4000469,2449771,49.96,0.83
1,1,0,1,False,False,1,False,False,False,762,249,246,6351,6358,6355,4000000,2449637,50.03,0.86
1,1,0,1,False,False,1,False,False,False,763,246,247,6351,6358,6355,3999616,2449646,50.01,0.83
1,1,0,1,False,False,1,False,False,False,764,244,248,6351,6358,6355,4000203,2450061,50.0,0.84
1,1,0,1,False,False,1,False,False,False,765,246,246,6351,6358,6355,4000143,2450000,50.03,0.84
1,1,0,1,False,False,1,False,False,False,766,247,246,6351,6358,6355,4000000,2450000,49.96,0.83
1,1,0,1,False,False,1,False,False,False,767,246,246,6351,6358,6355,3999935,2450457,50.0,0.85
1,1,0,1,False,False,1,False,False,False,768,243,250,6351,6358,6355,3999916,2449715,49.97,0.85
